# OpenSignals Text File Format. Version 1
# {"98:D3:91:FD:69:48": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:91:FD:69:48", "device connection": "BTH98:D3:91:FD:69:48", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-9-3", "time": "23:28:32.163", "channels": [2, 5], "sensor": ["RAW", "RAW"], "label": ["A2", "A5"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2", "A5"], "special": [{}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	474	614	
1	0	0	0	0	472	613	
2	0	0	0	0	471	614	
3	0	0	0	0	471	610	
4	0	0	0	0	471	612	
5	0	0	0	0	471	612	
6	0	0	0	0	471	613	
7	0	0	0	0	472	615	
8	0	0	0	0	473	613	
9	0	0	0	0	474	612	
10	0	0	0	0	474	612	
11	0	0	0	0	475	610	
12	0	0	0	0	475	613	
13	0	0	0	0	476	612	
14	0	0	0	0	476	612	
15	0	0	0	0	476	615	
0	0	0	0	0	476	612	
1	0	0	0	0	477	612	
2	0	0	0	0	478	612	
3	0	0	0	0	479	610	
4	0	0	0	0	479	611	
5	0	0	0	0	480	612	
6	0	0	0	0	480	611	
7	0	0	0	0	480	614	
8	0	0	0	0	480	611	
9	0	0	0	0	481	611	
10	0	0	0	0	481	611	
11	0	0	0	0	481	609	
12	0	0	0	0	481	611	
13	0	0	0	0	483	611	
14	0	0	0	0	483	611	
15	0	0	0	0	484	612	
0	0	0	0	0	485	610	
1	0	0	0	0	484	610	
2	0	0	0	0	485	611	
3	0	0	0	0	485	608	
4	0	0	0	0	486	611	
5	0	0	0	0	487	610	
6	0	0	0	0	487	611	
7	0	0	0	0	488	613	
8	0	0	0	0	490	611	
9	0	0	0	0	492	610	
10	0	0	0	0	493	610	
11	0	0	0	0	493	608	
12	0	0	0	0	493	610	
13	0	0	0	0	493	610	
14	0	0	0	0	494	610	
15	0	0	0	0	494	611	
0	0	0	0	0	495	610	
1	0	0	0	0	495	610	
2	0	0	0	0	495	610	
3	0	0	0	0	495	608	
4	0	0	0	0	495	609	
5	0	0	0	0	496	611	
6	0	0	0	0	496	610	
7	0	0	0	0	497	612	
8	0	0	0	0	498	609	
9	0	0	0	0	499	611	
10	0	0	0	0	499	610	
11	0	0	0	0	501	608	
12	0	0	0	0	502	610	
13	0	0	0	0	503	611	
14	0	0	0	0	504	611	
15	0	0	0	0	505	612	
0	0	0	0	0	506	610	
1	0	0	0	0	507	611	
2	0	0	0	0	508	610	
3	0	0	0	0	509	608	
4	0	0	0	0	511	610	
5	0	0	0	0	511	611	
6	0	0	0	0	512	611	
7	0	0	0	0	513	612	
8	0	0	0	0	514	611	
9	0	0	0	0	516	610	
10	0	0	0	0	518	612	
11	0	0	0	0	519	608	
12	0	0	0	0	519	611	
13	0	0	0	0	519	610	
14	0	0	0	0	520	611	
15	0	0	0	0	521	613	
0	0	0	0	0	521	612	
