# OpenSignals Text File Format
# {"98:D3:C1:FD:2F:E5":{"sensor":["RAW","RAW"],"device name":"98:D3:C1:FD:2F:E5","column":["nSeq","I1","I2","O1","O2","A2","A5"],"sync interval":2,"time":"16:38:53","comments":"","device connection":"BTH98:D3:C1:FD:2F:E5","channels":[2,5],"date":"2021-09-26","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":1000,"label":["A2","A5"],"resolution":[10,10],"special":[{},{}]}}
# EndOfHeader
0	0	0	0	0	543	615
1	0	0	0	0	545	615
2	0	0	0	0	547	616
3	0	0	0	0	550	614
4	0	0	0	0	551	615
5	0	0	0	0	554	615
6	0	0	0	0	555	616
7	0	0	0	0	556	618
8	0	0	0	0	555	615
9	0	0	0	0	554	615
10	0	0	0	0	551	616
11	0	0	0	0	548	614
12	0	0	0	0	545	615
13	0	0	0	0	543	616
14	0	0	0	0	540	616
15	0	0	0	0	539	618
0	0	0	0	0	538	615
1	0	0	0	0	539	615
2	0	0	0	0	539	616
3	0	0	0	0	540	614
4	0	0	0	0	542	615
5	0	0	0	0	543	616
6	0	0	0	0	546	616
7	0	0	0	0	548	619
8	0	0	0	0	550	616
9	0	0	0	0	552	616
10	0	0	0	0	553	617
11	0	0	0	0	552	615
12	0	0	0	0	552	616
13	0	0	0	0	551	616
14	0	0	0	0	549	616
15	0	0	0	0	546	618
0	0	0	0	0	542	615
1	0	0	0	0	539	616
2	0	0	0	0	536	616
3	0	0	0	0	534	615
4	0	0	0	0	532	616
5	0	0	0	0	533	616
6	0	0	0	0	533	616
7	0	0	0	0	534	618
8	0	0	0	0	535	616
9	0	0	0	0	537	616
10	0	0	0	0	539	616
11	0	0	0	0	541	615
12	0	0	0	0	543	616
13	0	0	0	0	545	617
14	0	0	0	0	545	616
15	0	0	0	0	546	619
0	0	0	0	0	544	616
1	0	0	0	0	543	616
2	0	0	0	0	541	616
3	0	0	0	0	538	614
4	0	0	0	0	535	616
5	0	0	0	0	531	615
6	0	0	0	0	530	616
7	0	0	0	0	527	617
8	0	0	0	0	527	616
9	0	0	0	0	526	616
10	0	0	0	0	527	616
11	0	0	0	0	527	614
12	0	0	0	0	529	616
13	0	0	0	0	531	616
14	0	0	0	0	532	616
15	0	0	0	0	535	618
0	0	0	0	0	536	616
1	0	0	0	0	538	616
2	0	0	0	0	539	616
3	0	0	0	0	538	615
4	0	0	0	0	537	616
5	0	0	0	0	536	615
6	0	0	0	0	534	615
7	0	0	0	0	531	618
8	0	0	0	0	528	616
9	0	0	0	0	525	616
10	0	0	0	0	523	616
11	0	0	0	0	520	615
12	0	0	0	0	518	616
13	0	0	0	0	518	616
14	0	0	0	0	519	616
15	0	0	0	0	520	619
0	0	0	0	0	522	617
1	0	0	0	0	524	616
2	0	0	0	0	526	616
3	0	0	0	0	528	614
4	0	0	0	0	531	615
5	0	0	0	0	532	616
6	0	0	0	0	534	616
7	0	0	0	0	534	618
8	0	0	0	0	534	616
9	0	0	0	0	532	617
10	0	0	0	0	530	615
11	0	0	0	0	527	615
12	0	0	0	0	524	616
13	0	0	0	0	520	616
14	0	0	0	0	518	616
15	0	0	0	0	516	618
0	0	0	0	0	515	616
1	0	0	0	0	515	616
2	0	0	0	0	516	616
3	0	0	0	0	517	615
4	0	0	0	0	518	616
5	0	0	0	0	520	616
6	0	0	0	0	523	616
7	0	0	0	0	526	618
8	0	0	0	0	527	617
9	0	0	0	0	530	616
10	0	0	0	0	531	616
11	0	0	0	0	531	614
12	0	0	0	0	531	616
13	0	0	0	0	530	615
14	0	0	0	0	528	615
15	0	0	0	0	526	618
0	0	0	0	0	523	616
1	0	0	0	0	520	616
2	0	0	0	0	518	616
3	0	0	0	0	516	615
4	0	0	0	0	516	616
5	0	0	0	0	516	616
6	0	0	0	0	517	616
7	0	0	0	0	518	617
8	0	0	0	0	519	615
9	0	0	0	0	521	615
10	0	0	0	0	523	615
11	0	0	0	0	525	614
12	0	0	0	0	527	615
13	0	0	0	0	529	616
14	0	0	0	0	531	615
15	0	0	0	0	531	619
0	0	0	0	0	530	616
1	0	0	0	0	529	616
2	0	0	0	0	527	615
3	0	0	0	0	524	614
4	0	0	0	0	521	615
5	0	0	0	0	518	615
6	0	0	0	0	515	616
7	0	0	0	0	514	619
8	0	0	0	0	513	616
9	0	0	0	0	512	617
10	0	0	0	0	513	616
11	0	0	0	0	514	615
12	0	0	0	0	516	616
13	0	0	0	0	518	615
14	0	0	0	0	520	616
15	0	0	0	0	523	618
0	0	0	0	0	526	615
1	0	0	0	0	528	615
2	0	0	0	0	529	615
3	0	0	0	0	529	614
4	0	0	0	0	529	615
5	0	0	0	0	528	615
6	0	0	0	0	527	616
7	0	0	0	0	524	619
8	0	0	0	0	521	616
9	0	0	0	0	518	615
10	0	0	0	0	516	616
11	0	0	0	0	515	615
12	0	0	0	0	514	615
13	0	0	0	0	513	616
14	0	0	0	0	514	616
15	0	0	0	0	515	619
0	0	0	0	0	518	616
1	0	0	0	0	520	616
2	0	0	0	0	523	615
3	0	0	0	0	526	614
4	0	0	0	0	528	615
5	0	0	0	0	530	615
6	0	0	0	0	532	616
7	0	0	0	0	531	619
8	0	0	0	0	531	616
9	0	0	0	0	529	616
10	0	0	0	0	527	616
11	0	0	0	0	524	614
12	0	0	0	0	521	616
13	0	0	0	0	518	616
14	0	0	0	0	515	616
15	0	0	0	0	513	618
0	0	0	0	0	512	616
1	0	0	0	0	511	616
2	0	0	0	0	512	616
3	0	0	0	0	512	615
4	0	0	0	0	514	617
5	0	0	0	0	516	616
6	0	0	0	0	519	616
7	0	0	0	0	521	618
8	0	0	0	0	524	616
9	0	0	0	0	526	616
10	0	0	0	0	528	615
11	0	0	0	0	528	614
12	0	0	0	0	527	616
13	0	0	0	0	526	615
14	0	0	0	0	524	616
15	0	0	0	0	523	618
0	0	0	0	0	519	616
1	0	0	0	0	517	616
2	0	0	0	0	514	616
3	0	0	0	0	512	615
4	0	0	0	0	511	616
5	0	0	0	0	511	616
6	0	0	0	0	511	615
7	0	0	0	0	512	618
8	0	0	0	0	513	616
9	0	0	0	0	515	616
10	0	0	0	0	518	616
11	0	0	0	0	521	615
12	0	0	0	0	523	615
13	0	0	0	0	526	617
14	0	0	0	0	527	615
15	0	0	0	0	527	618
0	0	0	0	0	527	616
1	0	0	0	0	526	616
2	0	0	0	0	524	616
3	0	0	0	0	522	614
4	0	0	0	0	518	615
5	0	0	0	0	515	616
6	0	0	0	0	513	615
7	0	0	0	0	511	618
8	0	0	0	0	510	615
9	0	0	0	0	509	616
10	0	0	0	0	510	615
11	0	0	0	0	511	615
12	0	0	0	0	513	615
13	0	0	0	0	515	615
14	0	0	0	0	519	616
15	0	0	0	0	521	618
0	0	0	0	0	523	616
1	0	0	0	0	526	615
2	0	0	0	0	527	615
3	0	0	0	0	527	614
4	0	0	0	0	525	615
5	0	0	0	0	524	615
6	0	0	0	0	523	616
7	0	0	0	0	520	618
8	0	0	0	0	518	616
9	0	0	0	0	515	616
10	0	0	0	0	513	616
11	0	0	0	0	511	615
12	0	0	0	0	510	616
13	0	0	0	0	509	615
14	0	0	0	0	510	615
15	0	0	0	0	511	618
0	0	0	0	0	512	616
1	0	0	0	0	514	616
2	0	0	0	0	516	616
3	0	0	0	0	518	614
4	0	0	0	0	520	615
5	0	0	0	0	523	615
6	0	0	0	0	525	616
7	0	0	0	0	526	618
8	0	0	0	0	524	615
9	0	0	0	0	523	615
10	0	0	0	0	521	616
11	0	0	0	0	518	614
12	0	0	0	0	515	616
13	0	0	0	0	512	615
14	0	0	0	0	510	616
15	0	0	0	0	508	619
0	0	0	0	0	507	616
1	0	0	0	0	506	616
2	0	0	0	0	507	616
3	0	0	0	0	508	614
4	0	0	0	0	510	616
5	0	0	0	0	512	616
6	0	0	0	0	513	616
7	0	0	0	0	515	618
8	0	0	0	0	518	616
9	0	0	0	0	521	616
10	0	0	0	0	523	616
11	0	0	0	0	523	615
12	0	0	0	0	522	616
13	0	0	0	0	520	616
14	0	0	0	0	519	616
15	0	0	0	0	516	619
0	0	0	0	0	513	616
1	0	0	0	0	510	616
2	0	0	0	0	507	616
3	0	0	0	0	505	615
4	0	0	0	0	503	616
5	0	0	0	0	503	615
6	0	0	0	0	504	616
7	0	0	0	0	505	618
8	0	0	0	0	506	615
9	0	0	0	0	508	615
10	0	0	0	0	510	616
11	0	0	0	0	512	615
12	0	0	0	0	513	616
13	0	0	0	0	515	616
14	0	0	0	0	516	616
15	0	0	0	0	515	619
0	0	0	0	0	514	616
1	0	0	0	0	513	616
2	0	0	0	0	511	616
3	0	0	0	0	509	614
4	0	0	0	0	506	616
5	0	0	0	0	503	616
6	0	0	0	0	500	616
7	0	0	0	0	499	619
8	0	0	0	0	497	616
9	0	0	0	0	497	616
10	0	0	0	0	498	616
11	0	0	0	0	498	615
12	0	0	0	0	501	616
13	0	0	0	0	503	615
14	0	0	0	0	505	616
15	0	0	0	0	508	618
0	0	0	0	0	511	615
1	0	0	0	0	513	616
2	0	0	0	0	514	616
3	0	0	0	0	515	615
4	0	0	0	0	516	616
5	0	0	0	0	516	615
6	0	0	0	0	515	616
7	0	0	0	0	513	618
8	0	0	0	0	510	615
9	0	0	0	0	508	615
10	0	0	0	0	507	615
11	0	0	0	0	506	614
12	0	0	0	0	505	616
13	0	0	0	0	505	616
14	0	0	0	0	507	616
15	0	0	0	0	508	618
0	0	0	0	0	510	616
1	0	0	0	0	513	616
2	0	0	0	0	515	616
3	0	0	0	0	517	614
4	0	0	0	0	519	616
5	0	0	0	0	522	616
6	0	0	0	0	523	616
7	0	0	0	0	524	618
8	0	0	0	0	523	615
9	0	0	0	0	522	615
10	0	0	0	0	521	615
11	0	0	0	0	518	614
12	0	0	0	0	515	615
13	0	0	0	0	512	616
14	0	0	0	0	510	616
15	0	0	0	0	508	619
0	0	0	0	0	507	616
1	0	0	0	0	506	616
2	0	0	0	0	507	616
3	0	0	0	0	508	614
4	0	0	0	0	509	616
5	0	0	0	0	511	615
6	0	0	0	0	513	615
7	0	0	0	0	516	618
8	0	0	0	0	518	616
9	0	0	0	0	519	616
10	0	0	0	0	521	616
11	0	0	0	0	521	614
12	0	0	0	0	520	616
13	0	0	0	0	519	615
14	0	0	0	0	518	616
15	0	0	0	0	515	618
0	0	0	0	0	512	616
1	0	0	0	0	510	616
2	0	0	0	0	508	616
3	0	0	0	0	505	615
4	0	0	0	0	504	616
5	0	0	0	0	504	616
6	0	0	0	0	504	616
7	0	0	0	0	505	618
8	0	0	0	0	507	615
9	0	0	0	0	509	615
10	0	0	0	0	511	615
11	0	0	0	0	513	615
12	0	0	0	0	515	615
13	0	0	0	0	518	616
14	0	0	0	0	519	615
15	0	0	0	0	520	618
0	0	0	0	0	519	615
1	0	0	0	0	518	615
2	0	0	0	0	516	616
3	0	0	0	0	513	615
4	0	0	0	0	510	616
5	0	0	0	0	507	616
6	0	0	0	0	504	615
7	0	0	0	0	504	618
8	0	0	0	0	501	616
9	0	0	0	0	501	616
10	0	0	0	0	501	615
11	0	0	0	0	503	615
12	0	0	0	0	504	615
13	0	0	0	0	507	615
14	0	0	0	0	509	616
15	0	0	0	0	511	618
0	0	0	0	0	513	616
1	0	0	0	0	515	616
2	0	0	0	0	516	616
3	0	0	0	0	517	615
4	0	0	0	0	516	615
5	0	0	0	0	515	616
6	0	0	0	0	513	616
7	0	0	0	0	511	618
8	0	0	0	0	508	616
9	0	0	0	0	505	616
10	0	0	0	0	503	616
11	0	0	0	0	501	614
12	0	0	0	0	499	615
13	0	0	0	0	500	616
14	0	0	0	0	500	616
15	0	0	0	0	501	618
0	0	0	0	0	502	616
1	0	0	0	0	504	616
2	0	0	0	0	505	615
3	0	0	0	0	506	614
4	0	0	0	0	507	615
5	0	0	0	0	507	615
6	0	0	0	0	505	615
7	0	0	0	0	500	618
8	0	0	0	0	493	616
9	0	0	0	0	484	616
10	0	0	0	0	473	616
11	0	0	0	0	459	614
12	0	0	0	0	445	616
13	0	0	0	0	431	616
14	0	0	0	0	418	616
15	0	0	0	0	407	620
0	0	0	0	0	397	616
1	0	0	0	0	389	616
2	0	0	0	0	385	616
3	0	0	0	0	384	614
4	0	0	0	0	384	616
5	0	0	0	0	387	615
6	0	0	0	0	391	616
7	0	0	0	0	398	617
8	0	0	0	0	406	616
9	0	0	0	0	414	616
10	0	0	0	0	422	616
11	0	0	0	0	429	614
12	0	0	0	0	435	616
13	0	0	0	0	443	616
14	0	0	0	0	451	615
15	0	0	0	0	463	618
0	0	0	0	0	480	616
1	0	0	0	0	500	616
2	0	0	0	0	525	616
3	0	0	0	0	557	615
4	0	0	0	0	599	615
5	0	0	0	0	647	617
6	0	0	0	0	698	616
7	0	0	0	0	753	618
8	0	0	0	0	811	616
9	0	0	0	0	865	616
10	0	0	0	0	916	615
11	0	0	0	0	958	614
12	0	0	0	0	992	616
13	0	0	0	0	1018	616
14	0	0	0	0	1022	616
15	0	0	0	0	1022	619
0	0	0	0	0	1022	617
1	0	0	0	0	1022	616
2	0	0	0	0	1022	616
3	0	0	0	0	1022	615
4	0	0	0	0	1021	615
5	0	0	0	0	997	615
6	0	0	0	0	970	615
7	0	0	0	0	942	618
8	0	0	0	0	907	615
9	0	0	0	0	871	616
10	0	0	0	0	835	616
11	0	0	0	0	800	614
12	0	0	0	0	770	615
13	0	0	0	0	744	615
14	0	0	0	0	720	615
15	0	0	0	0	698	617
0	0	0	0	0	678	615
1	0	0	0	0	660	616
2	0	0	0	0	643	616
3	0	0	0	0	626	615
4	0	0	0	0	611	616
5	0	0	0	0	595	615
6	0	0	0	0	579	615
7	0	0	0	0	560	618
8	0	0	0	0	542	615
9	0	0	0	0	523	615
10	0	0	0	0	507	616
11	0	0	0	0	490	615
12	0	0	0	0	475	615
13	0	0	0	0	462	616
14	0	0	0	0	451	616
15	0	0	0	0	441	618
0	0	0	0	0	433	616
1	0	0	0	0	427	616
2	0	0	0	0	422	616
3	0	0	0	0	417	614
4	0	0	0	0	413	616
5	0	0	0	0	410	616
6	0	0	0	0	407	616
7	0	0	0	0	403	619
8	0	0	0	0	399	616
9	0	0	0	0	395	616
10	0	0	0	0	391	615
11	0	0	0	0	386	614
12	0	0	0	0	382	616
13	0	0	0	0	377	616
14	0	0	0	0	374	615
15	0	0	0	0	371	617
0	0	0	0	0	369	615
1	0	0	0	0	369	615
2	0	0	0	0	369	615
3	0	0	0	0	369	614
4	0	0	0	0	371	616
5	0	0	0	0	374	616
6	0	0	0	0	377	616
7	0	0	0	0	380	618
8	0	0	0	0	383	616
9	0	0	0	0	386	616
10	0	0	0	0	388	615
11	0	0	0	0	390	614
12	0	0	0	0	390	616
13	0	0	0	0	389	616
14	0	0	0	0	388	617
15	0	0	0	0	386	618
0	0	0	0	0	384	616
1	0	0	0	0	382	616
2	0	0	0	0	380	615
3	0	0	0	0	379	614
4	0	0	0	0	378	616
5	0	0	0	0	380	615
6	0	0	0	0	381	615
7	0	0	0	0	384	617
8	0	0	0	0	387	615
9	0	0	0	0	390	615
10	0	0	0	0	393	615
11	0	0	0	0	396	614
12	0	0	0	0	399	615
13	0	0	0	0	403	616
14	0	0	0	0	406	615
15	0	0	0	0	408	618
0	0	0	0	0	408	616
1	0	0	0	0	408	616
2	0	0	0	0	408	616
3	0	0	0	0	406	615
4	0	0	0	0	404	615
5	0	0	0	0	402	616
6	0	0	0	0	400	615
7	0	0	0	0	399	618
8	0	0	0	0	399	616
9	0	0	0	0	399	615
10	0	0	0	0	401	615
11	0	0	0	0	402	614
12	0	0	0	0	404	616
13	0	0	0	0	407	616
14	0	0	0	0	410	615
15	0	0	0	0	413	618
0	0	0	0	0	416	616
1	0	0	0	0	419	616
2	0	0	0	0	422	616
3	0	0	0	0	423	615
4	0	0	0	0	424	616
5	0	0	0	0	424	616
6	0	0	0	0	424	616
7	0	0	0	0	422	618
8	0	0	0	0	419	616
9	0	0	0	0	417	616
10	0	0	0	0	415	616
11	0	0	0	0	414	614
12	0	0	0	0	412	616
13	0	0	0	0	412	616
14	0	0	0	0	413	616
15	0	0	0	0	414	618
0	0	0	0	0	417	616
1	0	0	0	0	420	616
2	0	0	0	0	423	615
3	0	0	0	0	425	615
4	0	0	0	0	428	616
5	0	0	0	0	431	615
6	0	0	0	0	433	615
7	0	0	0	0	435	619
8	0	0	0	0	435	616
9	0	0	0	0	434	616
10	0	0	0	0	434	616
11	0	0	0	0	431	614
12	0	0	0	0	429	616
13	0	0	0	0	427	616
14	0	0	0	0	424	616
15	0	0	0	0	423	619
0	0	0	0	0	423	616
1	0	0	0	0	423	616
2	0	0	0	0	423	616
3	0	0	0	0	423	614
4	0	0	0	0	425	616
5	0	0	0	0	428	615
6	0	0	0	0	431	615
7	0	0	0	0	434	618
8	0	0	0	0	437	616
9	0	0	0	0	440	616
10	0	0	0	0	441	616
11	0	0	0	0	442	614
12	0	0	0	0	441	616
13	0	0	0	0	441	616
14	0	0	0	0	440	616
15	0	0	0	0	438	618
0	0	0	0	0	435	615
1	0	0	0	0	433	616
2	0	0	0	0	430	616
3	0	0	0	0	429	615
4	0	0	0	0	428	616
5	0	0	0	0	428	616
6	0	0	0	0	428	616
7	0	0	0	0	429	618
8	0	0	0	0	431	616
9	0	0	0	0	433	616
10	0	0	0	0	435	616
11	0	0	0	0	438	615
12	0	0	0	0	441	616
13	0	0	0	0	444	616
14	0	0	0	0	446	615
15	0	0	0	0	447	618
0	0	0	0	0	447	616
1	0	0	0	0	447	615
2	0	0	0	0	444	616
3	0	0	0	0	442	615
4	0	0	0	0	439	616
5	0	0	0	0	436	616
6	0	0	0	0	434	615
7	0	0	0	0	432	618
8	0	0	0	0	432	615
9	0	0	0	0	431	615
10	0	0	0	0	432	616
11	0	0	0	0	433	615
12	0	0	0	0	435	615
13	0	0	0	0	438	615
14	0	0	0	0	441	616
15	0	0	0	0	444	618
0	0	0	0	0	448	615
1	0	0	0	0	451	616
2	0	0	0	0	453	615
3	0	0	0	0	454	614
4	0	0	0	0	454	616
5	0	0	0	0	454	616
6	0	0	0	0	454	616
7	0	0	0	0	452	618
8	0	0	0	0	450	616
9	0	0	0	0	447	616
10	0	0	0	0	444	616
11	0	0	0	0	443	615
12	0	0	0	0	442	616
13	0	0	0	0	443	616
14	0	0	0	0	445	615
15	0	0	0	0	446	617
0	0	0	0	0	448	616
1	0	0	0	0	451	616
2	0	0	0	0	455	616
3	0	0	0	0	459	615
4	0	0	0	0	463	617
5	0	0	0	0	466	616
6	0	0	0	0	470	616
7	0	0	0	0	472	619
8	0	0	0	0	473	616
9	0	0	0	0	474	616
10	0	0	0	0	473	616
11	0	0	0	0	472	615
12	0	0	0	0	470	616
13	0	0	0	0	468	616
14	0	0	0	0	467	616
15	0	0	0	0	466	619
0	0	0	0	0	466	617
1	0	0	0	0	467	616
2	0	0	0	0	468	616
3	0	0	0	0	471	615
4	0	0	0	0	474	616
5	0	0	0	0	477	616
6	0	0	0	0	481	616
7	0	0	0	0	485	618
8	0	0	0	0	488	615
9	0	0	0	0	492	616
10	0	0	0	0	496	615
11	0	0	0	0	498	614
12	0	0	0	0	499	616
13	0	0	0	0	500	616
14	0	0	0	0	501	616
15	0	0	0	0	499	619
0	0	0	0	0	498	616
1	0	0	0	0	496	616
2	0	0	0	0	495	616
3	0	0	0	0	494	615
4	0	0	0	0	494	616
5	0	0	0	0	495	616
6	0	0	0	0	497	616
7	0	0	0	0	499	617
8	0	0	0	0	502	615
9	0	0	0	0	506	615
10	0	0	0	0	510	615
11	0	0	0	0	513	614
12	0	0	0	0	516	616
13	0	0	0	0	520	616
14	0	0	0	0	523	615
15	0	0	0	0	524	618
0	0	0	0	0	526	616
1	0	0	0	0	525	615
2	0	0	0	0	525	615
3	0	0	0	0	524	614
4	0	0	0	0	521	615
5	0	0	0	0	519	615
6	0	0	0	0	518	615
7	0	0	0	0	517	619
8	0	0	0	0	517	615
9	0	0	0	0	518	616
10	0	0	0	0	519	615
11	0	0	0	0	521	615
12	0	0	0	0	524	616
13	0	0	0	0	527	616
14	0	0	0	0	529	616
15	0	0	0	0	532	618
0	0	0	0	0	536	616
1	0	0	0	0	539	615
2	0	0	0	0	542	615
3	0	0	0	0	543	614
4	0	0	0	0	544	616
5	0	0	0	0	544	616
6	0	0	0	0	543	616
7	0	0	0	0	540	618
8	0	0	0	0	538	615
9	0	0	0	0	536	616
10	0	0	0	0	533	615
11	0	0	0	0	531	615
12	0	0	0	0	531	616
13	0	0	0	0	531	616
14	0	0	0	0	532	615
15	0	0	0	0	533	618
0	0	0	0	0	535	616
1	0	0	0	0	537	616
2	0	0	0	0	540	616
3	0	0	0	0	542	615
4	0	0	0	0	545	616
5	0	0	0	0	548	616
6	0	0	0	0	550	615
7	0	0	0	0	551	618
8	0	0	0	0	551	616
9	0	0	0	0	550	615
10	0	0	0	0	548	615
11	0	0	0	0	545	614
12	0	0	0	0	542	615
13	0	0	0	0	539	615
14	0	0	0	0	536	615
15	0	0	0	0	535	618
0	0	0	0	0	534	616
1	0	0	0	0	533	616
2	0	0	0	0	535	616
3	0	0	0	0	535	614
4	0	0	0	0	536	615
5	0	0	0	0	539	615
6	0	0	0	0	542	616
7	0	0	0	0	544	617
8	0	0	0	0	547	615
9	0	0	0	0	549	615
10	0	0	0	0	551	615
11	0	0	0	0	552	615
12	0	0	0	0	552	616
13	0	0	0	0	551	615
14	0	0	0	0	548	616
15	0	0	0	0	546	619
0	0	0	0	0	543	616
1	0	0	0	0	539	616
2	0	0	0	0	537	616
3	0	0	0	0	535	615
4	0	0	0	0	533	616
5	0	0	0	0	533	616
6	0	0	0	0	533	615
7	0	0	0	0	534	618
8	0	0	0	0	535	616
9	0	0	0	0	537	616
10	0	0	0	0	538	615
11	0	0	0	0	541	614
12	0	0	0	0	543	616
13	0	0	0	0	545	616
14	0	0	0	0	547	616
15	0	0	0	0	548	619
0	0	0	0	0	547	616
1	0	0	0	0	546	616
2	0	0	0	0	544	616
3	0	0	0	0	541	615
4	0	0	0	0	538	616
5	0	0	0	0	535	616
6	0	0	0	0	531	615
7	0	0	0	0	530	619
8	0	0	0	0	528	616
9	0	0	0	0	527	616
10	0	0	0	0	527	615
11	0	0	0	0	528	614
12	0	0	0	0	529	616
13	0	0	0	0	531	616
14	0	0	0	0	533	616
15	0	0	0	0	535	618
0	0	0	0	0	537	615
1	0	0	0	0	540	616
2	0	0	0	0	541	615
3	0	0	0	0	542	614
4	0	0	0	0	541	616
5	0	0	0	0	540	616
6	0	0	0	0	537	616
7	0	0	0	0	534	618
8	0	0	0	0	531	615
9	0	0	0	0	527	616
10	0	0	0	0	523	615
11	0	0	0	0	520	614
12	0	0	0	0	518	616
13	0	0	0	0	517	615
14	0	0	0	0	518	616
15	0	0	0	0	519	618
0	0	0	0	0	520	616
1	0	0	0	0	523	615
2	0	0	0	0	525	616
3	0	0	0	0	527	614
4	0	0	0	0	529	615
5	0	0	0	0	532	616
6	0	0	0	0	534	616
7	0	0	0	0	534	618
8	0	0	0	0	535	616
9	0	0	0	0	533	616
10	0	0	0	0	531	616
11	0	0	0	0	528	615
12	0	0	0	0	525	616
13	0	0	0	0	522	616
14	0	0	0	0	519	615
15	0	0	0	0	517	619
0	0	0	0	0	516	616
1	0	0	0	0	515	615
2	0	0	0	0	515	616
3	0	0	0	0	515	614
4	0	0	0	0	516	616
5	0	0	0	0	518	615
6	0	0	0	0	521	615
7	0	0	0	0	524	618
8	0	0	0	0	526	616
9	0	0	0	0	528	615
10	0	0	0	0	530	616
11	0	0	0	0	531	614
12	0	0	0	0	531	616
13	0	0	0	0	529	616
14	0	0	0	0	528	616
15	0	0	0	0	526	619
0	0	0	0	0	523	616
1	0	0	0	0	519	616
2	0	0	0	0	516	615
3	0	0	0	0	514	615
4	0	0	0	0	512	616
5	0	0	0	0	512	616
6	0	0	0	0	512	616
7	0	0	0	0	514	618
8	0	0	0	0	515	616
9	0	0	0	0	518	616
10	0	0	0	0	520	615
11	0	0	0	0	523	614
12	0	0	0	0	526	616
13	0	0	0	0	528	615
14	0	0	0	0	530	616
15	0	0	0	0	531	618
0	0	0	0	0	531	615
1	0	0	0	0	531	616
2	0	0	0	0	529	616
3	0	0	0	0	526	614
4	0	0	0	0	523	616
5	0	0	0	0	521	616
6	0	0	0	0	518	616
7	0	0	0	0	516	619
8	0	0	0	0	514	616
9	0	0	0	0	514	616
10	0	0	0	0	514	616
11	0	0	0	0	515	615
12	0	0	0	0	517	616
13	0	0	0	0	519	615
14	0	0	0	0	522	616
15	0	0	0	0	525	619
0	0	0	0	0	527	616
1	0	0	0	0	529	616
2	0	0	0	0	531	615
3	0	0	0	0	532	614
4	0	0	0	0	531	615
5	0	0	0	0	529	616
6	0	0	0	0	528	616
7	0	0	0	0	526	618
8	0	0	0	0	523	616
9	0	0	0	0	519	616
10	0	0	0	0	518	616
11	0	0	0	0	517	614
12	0	0	0	0	515	615
13	0	0	0	0	515	616
14	0	0	0	0	515	615
15	0	0	0	0	515	617
0	0	0	0	0	517	615
1	0	0	0	0	519	615
2	0	0	0	0	522	615
3	0	0	0	0	524	614
4	0	0	0	0	527	616
5	0	0	0	0	529	616
6	0	0	0	0	530	616
7	0	0	0	0	531	618
8	0	0	0	0	531	615
