# OpenSignals Text File Format. Version 1
# {"98:D3:91:FD:59:64": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:91:FD:59:64", "device connection": "BTH98:D3:91:FD:59:64", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-9-13", "time": "10:31:45.781", "channels": [2, 5], "sensor": ["RAW", "RAW"], "label": ["A2", "A5"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2", "A5"], "special": [{}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	486	609	
1	0	0	0	0	481	611	
2	0	0	0	0	475	611	
3	0	0	0	0	471	611	
4	0	0	0	0	469	612	
5	0	0	0	0	472	611	
6	0	0	0	0	475	611	
7	0	0	0	0	480	611	
8	0	0	0	0	485	610	
9	0	0	0	0	486	611	
10	0	0	0	0	488	612	
11	0	0	0	0	489	612	
12	0	0	0	0	491	614	
13	0	0	0	0	494	612	
14	0	0	0	0	499	611	
15	0	0	0	0	504	611	
0	0	0	0	0	509	610	
1	0	0	0	0	515	611	
2	0	0	0	0	523	612	
3	0	0	0	0	539	611	
4	0	0	0	0	565	614	
5	0	0	0	0	595	611	
6	0	0	0	0	627	612	
7	0	0	0	0	667	611	
8	0	0	0	0	711	609	
9	0	0	0	0	752	611	
10	0	0	0	0	786	611	
11	0	0	0	0	810	611	
12	0	0	0	0	820	614	
13	0	0	0	0	820	612	
14	0	0	0	0	816	611	
15	0	0	0	0	811	611	
0	0	0	0	0	806	610	
1	0	0	0	0	791	611	
2	0	0	0	0	770	611	
3	0	0	0	0	748	611	
4	0	0	0	0	730	614	
5	0	0	0	0	717	611	
6	0	0	0	0	707	612	
7	0	0	0	0	700	612	
8	0	0	0	0	697	610	
9	0	0	0	0	698	611	
10	0	0	0	0	701	611	
11	0	0	0	0	703	611	
12	0	0	0	0	700	614	
13	0	0	0	0	694	611	
